Method,Name,Error,Occurrences
POST,/api/v1/travelservice/trips/left_parallel,HTTPError('405 Client Error: Method Not Allowed for url: /api/v1/travelservice/trips/left_parallel'),472
POST,/api/v1/preserveservice/preserve,HTTPError('503 Server Error: Service Unavailable for url: /api/v1/preserveservice/preserve'),1
GET,/api/v1/contactservice/contacts/account/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,HTTPError('504 Server Error: Gateway Timeout for url: /api/v1/contactservice/contacts/account/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f'),1
POST,/api/v1/inside_pay_service/inside_payment,HTTPError('503 Server Error: Service Unavailable for url: /api/v1/inside_pay_service/inside_payment'),13
POST,/api/v1/preserveotherservice/preserveOther,HTTPError('504 Server Error: Gateway Timeout for url: /api/v1/preserveotherservice/preserveOther'),34
POST,/api/v1/orderOtherService/orderOther/refresh,HTTPError('504 Server Error: Gateway Timeout for url: /api/v1/orderOtherService/orderOther/refresh'),64
GET,/api/v1/contactservice/contacts/account/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,HTTPError('503 Server Error: Service Unavailable for url: /api/v1/contactservice/contacts/account/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f'),2
GET,/api/v1/cancelservice/cancel/b5bc2ae1-befd-4bb1-be2a-22f55266575e/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,HTTPError('504 Server Error: Gateway Timeout for url: /api/v1/cancelservice/cancel/b5bc2ae1-befd-4bb1-be2a-22f55266575e/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f'),1
POST,/api/v1/travelplanservice/travelPlan/quickest,HTTPError('502 Server Error: Bad Gateway for url: /api/v1/travelplanservice/travelPlan/quickest'),1
POST,/api/v1/inside_pay_service/inside_payment,HTTPError('504 Server Error: Gateway Timeout for url: /api/v1/inside_pay_service/inside_payment'),286
POST,/api/v1/inside_pay_service/inside_payment,HTTPError('500 Server Error: Internal Server Error for url: /api/v1/inside_pay_service/inside_payment'),426
GET,/api/v1/cancelservice/cancel/8a349513-ec80-484e-8e95-322d745715bb/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,HTTPError('504 Server Error: Gateway Timeout for url: /api/v1/cancelservice/cancel/8a349513-ec80-484e-8e95-322d745715bb/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f'),1
POST,/api/v1/orderOtherService/orderOther/refresh,HTTPError('503 Server Error: Service Unavailable for url: /api/v1/orderOtherService/orderOther/refresh'),1
GET,/api/v1/routeservice/routes/92708982-77af-4318-be25-57ccb0ff69ad,HTTPError('404 Client Error: Not Found for url: /api/v1/routeservice/routes/92708982-77af-4318-be25-57ccb0ff69ad'),481
POST,/api/v1/rebookservice/rebook,HTTPError('504 Server Error: Gateway Timeout for url: /api/v1/rebookservice/rebook'),52
GET,/api/v1/executeservice/execute/collected/625b59a6-c55f-41a6-99c7-6f0361f9db4a,HTTPError('504 Server Error: Gateway Timeout for url: /api/v1/executeservice/execute/collected/625b59a6-c55f-41a6-99c7-6f0361f9db4a'),1
GET,/api/v1/adminbasicservice/adminbasic/prices,HTTPError('500 Server Error: Internal Server Error for url: /api/v1/adminbasicservice/adminbasic/prices'),7
POST,/api/v1/orderservice/order/refresh,HTTPError('504 Server Error: Gateway Timeout for url: /api/v1/orderservice/order/refresh'),64
GET,/api/v1/cancelservice/cancel/5dc9f298-c362-4a0c-b98b-d312d733b2a5/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,HTTPError('504 Server Error: Gateway Timeout for url: /api/v1/cancelservice/cancel/5dc9f298-c362-4a0c-b98b-d312d733b2a5/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f'),1
POST,/api/v1/orderOtherService/orderOther/refresh,HTTPError('500 Server Error: Internal Server Error for url: /api/v1/orderOtherService/orderOther/refresh'),54
POST,/api/v1/travelplanservice/travelPlan/quickest,HTTPError('503 Server Error: Service Unavailable for url: /api/v1/travelplanservice/travelPlan/quickest'),2
GET,/api/v1/executeservice/execute/execute/625b59a6-c55f-41a6-99c7-6f0361f9db4a,HTTPError('503 Server Error: Service Unavailable for url: /api/v1/executeservice/execute/execute/625b59a6-c55f-41a6-99c7-6f0361f9db4a'),1
GET,/api/v1/adminbasicservice/adminbasic/configs,HTTPError('504 Server Error: Gateway Timeout for url: /api/v1/adminbasicservice/adminbasic/configs'),2
POST,/api/v1/travelplanservice/travelPlan/quickest,HTTPError('504 Server Error: Gateway Timeout for url: /api/v1/travelplanservice/travelPlan/quickest'),118
PUT,/api/v1/consignservice/consigns,HTTPError('504 Server Error: Gateway Timeout for url: /api/v1/consignservice/consigns'),2
POST,/api/v1/orderservice/order/refresh,HTTPError('500 Server Error: Internal Server Error for url: /api/v1/orderservice/order/refresh'),61
POST,/api/v1/inside_pay_service/inside_payment,HTTPError('502 Server Error: Bad Gateway for url: /api/v1/inside_pay_service/inside_payment'),1
POST,/api/v1/travelplanservice/travelPlan/quickest,HTTPError('500 Server Error: Internal Server Error for url: /api/v1/travelplanservice/travelPlan/quickest'),101
POST,/api/v1/travel2service/trips/left,HTTPError('503 Server Error: Service Unavailable for url: /api/v1/travel2service/trips/left'),1
GET,/api/v1/cancelservice/cancel/a61a3d3d-58b9-4b5e-b8de-609ba716d641/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,HTTPError('504 Server Error: Gateway Timeout for url: /api/v1/cancelservice/cancel/a61a3d3d-58b9-4b5e-b8de-609ba716d641/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f'),1
GET,/api/v1/cancelservice/cancel/dbad77f4-2207-41e4-a3a9-548f15a94986/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,HTTPError('504 Server Error: Gateway Timeout for url: /api/v1/cancelservice/cancel/dbad77f4-2207-41e4-a3a9-548f15a94986/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f'),1
POST,/api/v1/rebookservice/rebook,HTTPError('503 Server Error: Service Unavailable for url: /api/v1/rebookservice/rebook'),4
POST,/api/v1/travel2service/trips/left,HTTPError('500 Server Error: Internal Server Error for url: /api/v1/travel2service/trips/left'),93
GET,/api/v1/cancelservice/cancel/f0428377-a384-409c-b588-2b8df9e698a1/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,HTTPError('503 Server Error: Service Unavailable for url: /api/v1/cancelservice/cancel/f0428377-a384-409c-b588-2b8df9e698a1/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f'),1
GET,/api/v1/adminbasicservice/adminbasic/configs,HTTPError('503 Server Error: Service Unavailable for url: /api/v1/adminbasicservice/adminbasic/configs'),7
POST,/api/v1/travelservice/trips/left,HTTPError('500 Server Error: Internal Server Error for url: /api/v1/travelservice/trips/left'),39
GET,/api/v1/cancelservice/cancel/051a6899-86cd-4df8-ac0d-f9b4011fce93/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,HTTPError('504 Server Error: Gateway Timeout for url: /api/v1/cancelservice/cancel/051a6899-86cd-4df8-ac0d-f9b4011fce93/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f'),1
GET,/api/v1/executeservice/execute/collected/85d4e6dd-248a-4c60-adad-55a828196172,HTTPError('500 Server Error: Internal Server Error for url: /api/v1/executeservice/execute/collected/85d4e6dd-248a-4c60-adad-55a828196172'),1
POST,/api/v1/preserveotherservice/preserveOther,HTTPError('500 Server Error: Internal Server Error for url: /api/v1/preserveotherservice/preserveOther'),22
GET,/api/v1/foodservice/foods/2021-07-14/Shang%20Hai/Su%20Zhou/D1345,HTTPError('504 Server Error: Gateway Timeout for url: /api/v1/foodservice/foods/2021-07-14/Shang%20Hai/Su%20Zhou/D1345'),25
GET,/api/v1/cancelservice/cancel/f0428377-a384-409c-b588-2b8df9e698a1/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,HTTPError('504 Server Error: Gateway Timeout for url: /api/v1/cancelservice/cancel/f0428377-a384-409c-b588-2b8df9e698a1/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f'),1
GET,/api/v1/executeservice/execute/execute/6089464e-12c9-4138-b935-29f9a078b63e,HTTPError('503 Server Error: Service Unavailable for url: /api/v1/executeservice/execute/execute/6089464e-12c9-4138-b935-29f9a078b63e'),2
POST,/api/v1/travelservice/trips/left,HTTPError('504 Server Error: Gateway Timeout for url: /api/v1/travelservice/trips/left'),36
GET,/api/v1/cancelservice/cancel/5dc9f298-c362-4a0c-b98b-d312d733b2a5/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f,HTTPError('503 Server Error: Service Unavailable for url: /api/v1/cancelservice/cancel/5dc9f298-c362-4a0c-b98b-d312d733b2a5/4d2a46c7-71cb-4cf1-b5bb-b68406d9da6f'),1
